web-scraper-order,web-scraper-start-url,categories,categories-href,openindiv,openindiv-href,pricinglink,pricinglink-href,Current_Price,Depreciation,Down_Payment,Installment,Road_Tax,OMV,ARF,VES,Vehicle Name,specslink,specslink-href,eng_cap,engine_type,top_speed,Fuel_consumption,tank_cap,veh_type,featureslink,featureslink-href,KeylessEntry,AutoWipers,AutoHeadlights,PaddleShift,ElectricPBrake,SmartKey,RemoteBoot,ElectricSeat,ReverseCam,Power
"1601047009-416","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda Jazz","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11531","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11531","$78,999","$7,600 /yr","$23,700 (Maximum 70% loan)","$786 /mth","$578 /yr","$16,924","$6,924 (after VES rebate)","$10,000 (Rebate)","Honda Jazz","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11531","1,318 cc","4-stroke DOHC i-VTEC","180 km/h","19.2 km/L","40 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11531&Subcode=5995","No","No","No","Yes","No","Yes","No","null","Yes","73kW (98 bhp)"
"1601045387-312","https://www.sgcarmart.com/new_cars/index.php","Maserati","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Maserati","Maserati GranTurismo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=10856","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=10856","null","null","null","null","null","null","null","null","Maserati GranTurismo(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=10856","4,244 cc","V8","285 km/h","6.9 km/L","86 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=10856&Subcode=2357","No","Yes","Yes","Yes","Yes","No","Yes","null","No","302kW (405 bhp)"
"1601047440-445","https://www.sgcarmart.com/new_cars/index.php","DS","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=DS","DS 7 Crossback","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12424","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12424","$185,999","-","-","-","$742 /yr","$40,620","$48,868","$20,000 (Surcharge)","DS 7 Crossback","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12424","1,598 cc","4-cylinder in-line 16-valve Turbocharged","236 km/h","17.5 km/L","60 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12424&Subcode=6766","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","166kW (222 bhp)"
"1601041887-145","https://www.sgcarmart.com/new_cars/index.php","Renault","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Renault","Renault Scenic Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12245","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12245","$110,999","$10,400 /yr","$44,400 (Maximum 60% loan)","$947 /mth","$1,148 /yr (diesel)","$23,315","$14,641 (after VES rebate)","$10,000 (Rebate)","Renault Scenic Diesel","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12245","1,461 cc","4-cylinder in-line Turbocharged","184 km/h","25 km/L","53 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12245&Subcode=6221","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","82kW (110 bhp)"
"1601046636-393","https://www.sgcarmart.com/new_cars/index.php","Honda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Honda","Honda NSX Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12669","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12669","null","null","null","null","null","null","null","null","Honda NSX Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12669","3,493 cc","V6 24-valve Twin-Turbocharged DOHC","304 km/h","10 km/L","59 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12669&Subcode=7484","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","427kW (573 bhp)"
"1601045115-294","https://www.sgcarmart.com/new_cars/index.php","Mazda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mazda","Mazda 6 Wagon","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12324","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12324","$142,388","-","$56,955 (Maximum 60% loan)","$1,215 /mth","$1,786 /yr","-","-","$10,000 (Surcharge)","Mazda 6 Wagon","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12324","2,488 cc","4-cylinder in-line 16-valve DOHC SKYACTIV-G","219 km/h","13.8 km/L","62 L","Stationwagon","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12324&Subcode=6494","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","143kW (192 bhp)"
"1601040089-78","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Harrier Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12741","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12741","null","null","null","null","null","null","null","null","Toyota Harrier Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12741","2,487 cc","4-cylinder in-line","unknown","22.7 km/L","55 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12741&Subcode=7724","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","131kW (176 bhp)"
"1601047489-448","https://www.sgcarmart.com/new_cars/index.php","Citroen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Citroen","Citroen Berlingo","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11844","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11844","$72,988","-","$7,299 (Maximum 90% loan)","$934 /mth","-","-","-","-","Citroen Berlingo","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11844","1,499 cc","4-cylinder in-line 16-valve DOHC Turbocharged","183 km/h","21.7 km/L","53 L","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11844&Subcode=6909","No","Yes","Yes","Yes","Yes","No","No","null","No","96kW (129 bhp)"
"1601048052-479","https://www.sgcarmart.com/new_cars/index.php","BMW ALPINA","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW+ALPINA","BMW ALPINA D5 S Bi-Turbo Saloon Diesel","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12514","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12514","$346,800","-","-","-","$3,476 /yr (diesel)","-","-","$10,000 (Surcharge)","BMW ALPINA D5 S Bi-Turbo Saloon Diesel","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12514","2,993 cc","6-cylinder in-line Bi-Turbocharged","275 km/h","14.5 km/L","66 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12514&Subcode=7056","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","240kW (322 bhp)"
"1601041706-138","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Phantom F1 Auto Cars Edition","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12489","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12489","null","null","null","null","null","null","null","null","Rolls-Royce Phantom F1 Auto Cars Edition(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12489","6,749 cc","V12 Twin-Turbocharged","250 km/h","7.1 km/L","unknown","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12489&Subcode=6946","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","420kW (563 bhp)"
"1601043102-193","https://www.sgcarmart.com/new_cars/index.php","Nissan","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Nissan","Nissan NV200 Petrol","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12581","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12581","$62,800","-","$6,280 (Maximum 90% loan)","$804 /mth","-","-","-","-","Nissan NV200 Petrol","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12581","1,598 cc","4-cylinder in-line DOHC","unknown","14.3 km/L","55 L","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12581&Subcode=7268","No","No","No","No","No","No","No","null","No","80kW (107 bhp)"
"1601048216-487","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW i3s Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12503","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12503","$213,888","-","$85,555 (Maximum 60% loan)","$1,825 /mth","$1,964 /yr","-","-","$20,000 (Rebate)","BMW i3s Electric","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12503","unknown","unknown","160 km/h","unknown","unknown","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12503&Subcode=7024","Yes","Unknown","Yes","No","Yes","Yes","Unknown","null","Unknown","135kW (181 bhp)"
"1601038783-43","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Prius Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11830","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11830","null","null","null","null","null","null","null","null","Toyota Prius Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11830","1,797 cc","4-cylinder in-line 16-valve DOHC","unknown","37.2 km/L","43 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11830&Subcode=7541","Yes","Yes","Yes","No","No","No","Yes","null","No","72kW (97 bhp)"
"1601044558-259","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz S-Class","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11490","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11490","null","null","null","null","null","null","null","null","Mercedes-Benz S-Class(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11490","2,996 cc","V6 Bi-Turbo","250 km/h","12.1 km/L","80 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11490&Subcode=6988","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","270kW (362 bhp)"
"1601040112-79","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Camry Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12189","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12189","null","null","null","null","null","null","null","null","Toyota Camry Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12189","2,487 cc","4-cylinder in-line 16-valve","unknown","23.8 km/L","50 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12189&Subcode=7033","Yes","No","Yes","No","Yes","Yes","Yes","null","Yes","131kW (176 bhp)"
"1601048394-499","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW X5","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11496","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11496","null","null","null","null","null","null","null","null","BMW X5(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11496","2,979 cc","6-cylinder TwinPower Turbocharged, Valvetronic","235 km/h","11.8 km/L","85 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11496&Subcode=3979","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","6-cylinder TwinPower Turbocharged, Valvetronic"
"1601049184-547","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi A5 Cabriolet Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12697","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12697","$261,630","$22,700 /yr","$104,652 (Maximum 60% loan)","$2,232 /mth","$1,194 /yr","$54,466","$70,039","$0","Audi A5 Cabriolet Mild Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12697","1,984 cc","4-cylinder in-line 16-valve Turbocharged","237 km/h","14.9 km/L","54 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12697&Subcode=7619","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","140kW (188 bhp)"
"1601047216-429","https://www.sgcarmart.com/new_cars/index.php","Ford","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Ford","Ford Ranger","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12386","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12386","null","null","null","null","null","null","null","null","Ford Ranger(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12386","1,995 cc","4-cylinder Turbocharged","180 km/h","13.8 km/L","unknown","Commercial","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12386&Subcode=7629","No","Yes","Yes","No","No","No","No","null","No","125kW (168 bhp)"
"1601046378-373","https://www.sgcarmart.com/new_cars/index.php","Jaguar","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Jaguar","Jaguar F-TYPE Coupe","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11463","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11463","$369,999","-","$148,000 (Maximum 60% loan)","$3,157 /mth","$1,210 /yr","-","-","-","Jaguar F-TYPE Coupe","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11463","1,997 cc","4-cylinder in-line 16-valve Turbocharged","250 km/h","unknown","63 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11463&Subcode=7730","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","221kW (296 bhp)"
"1601047500-449","https://www.sgcarmart.com/new_cars/index.php","Citroen","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Citroen","Citroen Grand C4 SpaceTourer","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12375","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12375","$115,999","$10,400 /yr","$46,400 (Maximum 60% loan)","$990 /mth","$508 /yr","$22,966","$24,152","$10,000 (Surcharge)","Citroen Grand C4 SpaceTourer","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12375","1,199 cc","3-cylinder in-line Turbocharged","200 km/h","19.6 km/L","57 L","MPV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12375&Subcode=7239","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","96kW (129 bhp)"
"1601045978-345","https://www.sgcarmart.com/new_cars/index.php","Land Rover","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Land+Rover","Land Rover Discovery Sport","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11648","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11648","$235,999","-","$94,400 (Maximum 60% loan)","$2,014 /mth","$1,210 /yr","-","-","$20,000 (Surcharge)","Land Rover Discovery Sport","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11648","1,997 cc","4-cylinder in-line 16-valve Turbocharged","200 km/h","9.1 km/L","68.5 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11648&Subcode=6900","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","177kW (237 bhp)"
"1601039046-49","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Vitz Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12096","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12096","null","null","null","null","null","null","null","null","Toyota Vitz Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12096","1,496 cc","4-cylinder in-line DOHC","180 km/h","34.4 km/L","36 L","Hatchback","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12096&Subcode=5769","No","No","No","No","No","Yes","No","null","Yes","54kW (72 bhp)"
"1601048338-495","https://www.sgcarmart.com/new_cars/index.php","BMW","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=BMW","BMW 2 Series Convertible","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11677","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11677","$190,888","$17,100 /yr","$76,355 (Maximum 60% loan)","$1,629 /mth","$684 /yr","$34,000","$39,600","$10,000 (Surcharge)","BMW 2 Series Convertible","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11677","1,499 cc","3-cylinder in-line 12-valve","205 km/h","18.9 km/L","52 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11677&Subcode=4932","Yes","Yes","Yes","No","No","Yes","Yes","null","No","101kW (136 bhp)"
"1601049289-554","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi RS4 Avant","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12300","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12300","$404,922","-","$161,969 (Maximum 60% loan)","$3,455 /mth","$2,262 /yr","-","-","$20,000 (Surcharge)","Audi RS4 Avant","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12300","2,894 cc","V6 Bi-Turbocharged","250 km/h","10.5 km/L","58 L","Stationwagon","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12300&Subcode=7700","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","331kW (444 bhp)"
"1601040171-80","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Corolla Altis","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12618","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12618","$99,888","$9,000 /yr","$29,966 (Maximum 70% loan)","$994 /mth","$742 /yr","$19,678","$19,678","$0","Toyota Corolla Altis","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12618","1,598 cc","4-cylinder in-line 16-valve Dual VVT-i","190 km/h","15.6 km/L","50 L","Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12618&Subcode=7407","Yes","No","Yes","No","No","Yes","Yes","null","Yes","96kW (129 bhp)"
"1601041576-133","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Wraith","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12141","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12141","null","null","null","null","null","null","null","null","Rolls-Royce Wraith(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12141","6,592 cc","V12","250 km/h","7.6 km/L","83 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12141&Subcode=7476","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","465kW (624 bhp)"
"1601049576-573","https://www.sgcarmart.com/new_cars/index.php","Audi","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Audi","Audi A4 Sedan Mild Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12545","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12545","$182,540","$16,200 /yr","$73,016 (Maximum 60% loan)","$1,558 /mth","$1,194 /yr","$34,804","$40,726","$0","Audi A4 Sedan Mild Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12545","1,984 cc","4-cylinder in-line 16-valve Turbocharged","225 km/h","16.4 km/L","54 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12545&Subcode=7675","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","110kW (148 bhp)"
"1601041152-116","https://www.sgcarmart.com/new_cars/index.php","SKODA","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=SKODA","SKODA Superb","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12267","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12267","$137,900","$12,200 /yr","$55,160 (Maximum 60% loan)","$1,177 /mth","$1,194 /yr","$27,774","$30,884","$0","SKODA Superb","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12267","1,984 cc","4-cylinder in-line 16-valve Turbocharged","239 km/h","13 km/L","66 L","Luxury Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12267&Subcode=7654","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","140kW (188 bhp)"
"1601045168-297","https://www.sgcarmart.com/new_cars/index.php","Mazda","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mazda","Mazda 2 Sedan","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11811","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11811","$86,388","$7,900 /yr","$25,916 (Maximum 70% loan)","$860 /mth","$682 /yr","$14,739","$14,739","$10,000 (Surcharge)","Mazda 2 Sedan","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11811","1,496 cc","4-cylinder in-line 16-valve DOHC SKYACTIV-G","187 km/h","18.8 km/L","44 L","Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11811&Subcode=6046","Yes","No","No","No","No","Yes","Yes","null","Yes","85kW (114 bhp)"
"1601044812-275","https://www.sgcarmart.com/new_cars/index.php","Mercedes-Benz","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Mercedes-Benz","Mercedes-Benz GLC-Class","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11819","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11819","$228,888","-","$91,555 (Maximum 60% loan)","$1,953 /mth","$1,202 /yr","-","-","$10,000 (Surcharge)","Mercedes-Benz GLC-Class","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11819","1,991 cc","4-cylinder in-line 16-valve Turbocharged","217 km/h","13 km/L","66 L","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11819&Subcode=7371","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","145kW (194 bhp)"
"1601046540-385","https://www.sgcarmart.com/new_cars/index.php","Hyundai","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Hyundai","Hyundai Kona Electric","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12426","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12426","$153,999","$14,000 /yr","$61,600 (Maximum 60% loan)","$1,314 /mth","$1,306 /yr","$39,738","$27,633 (after VES rebate)","$20,000 (Rebate)","Hyundai Kona Electric","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12426","unknown","Permanent Magnet Synchronous Motor","155 km/h","unknown","unknown","SUV","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12426&Subcode=6770","Yes","Yes","Yes","Yes","Yes","Yes","No","null","Yes","100kW (134 bhp)"
"1601041441-129","https://www.sgcarmart.com/new_cars/index.php","Rolls-Royce","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Rolls-Royce","Rolls-Royce Wraith","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11344","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11344","null","-","-","-","$8,004 /yr","$395,828","$684,490","$20,000 (Surcharge)","Rolls-Royce Wraith","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11344","6,592 cc","V12","250 km/h","7.6 km/L","83 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11344&Subcode=3637","Yes","Yes","Yes","No","Yes","Yes","Yes","null","Yes","465kW (624 bhp)"
"1601041981-149","https://www.sgcarmart.com/new_cars/index.php","Porsche","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Porsche","Porsche Panamera Sport Turismo E-Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=12061","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=12061","$437,388","-","-","-","$2,262 /yr","-","-","$10,000 (Rebate)","Porsche Panamera Sport Turismo E-Hybrid","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=12061","2,894 cc","V6 Turbocharged","275 km/h","40 km/L","80 L","Sports","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=12061&Subcode=5683","Yes","Yes","Yes","Yes","Yes","Yes","Yes","null","Yes","345kW (462 bhp)"
"1601039112-51","https://www.sgcarmart.com/new_cars/index.php","Toyota","https://www.sgcarmart.com/new_cars/newcars_listing.php?MOD=Toyota","Toyota Corolla Axio Hybrid","https://www.sgcarmart.com/new_cars/newcars_overview.php?CarCode=11713","Pricing","https://www.sgcarmart.com/new_cars/newcars_pricing.php?CarCode=11713","null","null","null","null","null","null","null","null","Toyota Corolla Axio Hybrid(Parallel Imported)","Specs","https://www.sgcarmart.com/new_cars/newcars_specs.php?CarCode=11713","1,496 cc","4-cylinder 16-valve DOHC","unknown","34.4 km/L","36 L","Sedan","Features","https://www.sgcarmart.com/new_cars/newcars_features.php?CarCode=11713&Subcode=6752","No","No","No","No","No","No","Yes","null","No","74kW (99 bhp)"
